userid,read_commentsum,likesum,click_avatarsum,forwardsum,commentsum,followsum,favoritesum,date_
44172,6,2,0,0,0,0,0,15
44181,0,6,3,0,0,0,0,15
44194,3,4,1,0,0,0,0,15
44203,0,8,0,0,0,0,0,15
44210,0,0,10,0,0,0,0,15
44226,0,5,0,0,0,0,0,15
44229,0,0,4,0,0,0,0,15
44237,0,0,2,0,0,0,0,15
44254,4,1,0,4,0,0,2,15
44273,43,3,2,0,0,0,0,15
44275,0,11,0,0,0,0,0,15
44278,115,6,29,3,19,0,0,15
44281,0,1,0,0,0,0,0,15
44284,0,5,0,0,0,0,0,15
44311,29,1,2,0,0,0,0,15
44315,0,1,2,0,0,0,0,15
44326,31,2,0,0,0,0,0,15
44336,1,0,0,1,0,0,0,15
44351,0,4,0,0,0,0,0,15
44363,2,1,0,0,0,0,0,15
44364,0,3,0,8,0,0,0,15
44391,2,1,1,0,0,0,0,15
44392,11,5,0,0,0,0,0,15
44444,0,0,3,0,0,0,0,15
44469,2,1,0,2,0,0,0,15
44483,3,1,2,0,0,0,0,15
44484,0,0,1,2,0,0,0,15
44486,0,7,0,0,0,0,0,15
44508,0,6,0,0,0,0,0,15
44509,0,3,0,0,0,0,0,15
44515,0,3,0,1,0,0,0,15
44522,0,3,0,1,0,0,0,15
44540,12,4,1,0,0,0,0,15
44553,0,2,0,0,0,0,0,15
44560,0,0,2,1,0,0,0,15
44590,0,0,0,0,0,0,0,15
44604,0,1,0,1,0,0,0,15
44614,0,5,1,4,0,1,0,15
44648,0,2,0,28,0,0,0,15
44651,0,3,0,0,0,0,0,15
44654,1,12,3,1,0,1,0,15
44658,16,0,3,0,0,0,0,15
44674,0,5,0,0,0,0,0,15
44714,0,0,0,7,0,0,0,15
44793,0,2,0,0,0,0,0,15
44805,3,4,0,0,0,0,0,15
44813,2,3,1,0,0,0,0,15
44814,0,0,12,0,0,5,0,15
44819,0,0,0,0,0,0,0,15
44831,0,4,2,0,0,0,0,15
44840,17,0,3,0,0,1,0,15
44853,56,3,0,0,0,0,0,15
44878,0,0,0,11,0,0,0,15
44891,2,1,2,0,0,0,0,15
44902,0,1,2,0,0,0,0,15
44905,0,2,0,2,0,0,0,15
44937,0,3,2,0,0,0,0,15
44976,0,0,1,0,0,0,0,15
44991,1,10,0,0,0,0,0,15
44995,0,0,1,0,0,0,0,15
45000,7,0,5,0,0,0,0,15
45015,0,2,2,0,0,0,1,15
45018,0,1,0,5,0,0,0,15
45039,4,1,0,0,0,0,0,15
45041,0,2,1,0,0,0,0,15
45136,0,1,0,0,0,0,0,15
45152,4,30,1,0,1,0,0,15
45154,0,4,0,0,0,0,0,15
45162,0,0,0,0,0,0,0,15
45170,0,2,0,0,0,0,0,15
45175,0,92,19,0,0,0,0,15
45196,4,176,0,0,0,0,6,15
45209,129,3,8,0,2,0,0,15
45225,10,16,0,4,0,0,0,15
45258,0,2,1,0,0,0,0,15
45276,0,3,2,0,0,0,0,15
45283,84,0,0,0,0,0,0,15
45293,0,0,4,0,0,0,0,15
45307,0,22,0,0,0,0,0,15
45310,0,0,1,6,0,0,1,15
45326,0,1,5,0,0,0,0,15
45371,0,1,0,0,0,0,0,15
45373,0,0,1,0,0,0,0,15
45378,0,0,0,1,0,0,0,15
45379,15,3,0,0,0,0,0,15
45386,0,4,0,0,0,0,0,15
45413,0,23,0,0,0,0,0,15
45416,1,0,7,0,0,3,0,15
45418,0,2,0,0,0,0,0,15
45435,1,2,2,0,0,0,0,15
45437,9,9,0,0,0,0,0,15
45439,0,11,0,3,0,0,0,15
45459,11,4,0,4,0,0,0,15
45498,0,1,0,0,0,0,0,15
45501,0,9,0,0,0,0,0,15
45505,1,0,0,7,0,0,0,15
45508,0,21,0,0,0,0,0,15
45529,2,3,0,4,0,0,2,15
45550,0,5,2,0,0,0,0,15
45559,0,4,3,1,0,0,0,15
45561,0,6,9,0,0,0,0,15
45582,8,1,0,0,0,0,0,15
45590,24,1,0,0,0,0,7,15
45623,4,0,8,0,0,0,0,15
45624,0,0,1,0,0,0,0,15
45635,0,0,0,0,0,0,0,15
45658,0,2,1,0,0,0,0,15
45664,3,1,3,0,0,0,0,15
45686,2,2,0,0,0,0,0,15
45712,3,8,0,1,0,0,0,15
45763,0,0,14,0,0,0,0,15
45775,0,0,11,0,0,0,0,15
45792,4,1,0,0,0,0,0,15
45801,1,3,0,4,0,0,0,15
45819,0,0,0,0,0,0,0,15
45824,1,0,0,0,0,0,0,15
45839,10,2,0,0,0,0,0,15
45840,1,3,4,0,0,0,0,15
45877,1,0,0,0,0,0,0,15
45885,0,0,0,3,0,0,0,15
45930,6,5,0,0,0,0,0,15
45936,0,3,26,0,0,26,2,15
45941,0,0,0,0,0,0,0,15
45942,0,0,0,3,0,0,0,15
45950,0,1,1,0,0,0,0,15
45956,0,1,2,0,0,0,0,15
45957,37,4,0,0,0,0,0,15
45962,0,1,0,2,0,0,0,15
45983,0,1,4,0,0,1,0,15
45991,1,0,0,0,0,0,0,15
45992,0,0,0,0,0,0,4,15
46002,0,1,0,1,0,0,0,15
46012,0,1,1,0,0,0,0,15
46019,0,0,1,3,0,0,0,15
46060,6,1,0,0,0,0,0,15
46063,0,0,0,0,0,0,0,15
46069,0,0,1,0,0,0,0,15
46076,4,4,18,1,0,0,0,15
46084,2,2,0,2,0,0,0,15
46085,0,4,1,0,0,0,0,15
46093,27,15,7,4,5,0,9,15
46103,0,0,0,0,0,0,0,15
46136,0,2,2,0,0,1,0,15
46139,0,0,0,0,0,0,0,15
46143,0,15,0,1,0,0,5,15
46154,0,12,0,1,0,0,0,15
46157,5,0,5,0,0,0,0,15
46161,19,1,0,0,0,0,0,15
46164,4,0,3,2,0,0,0,15
46173,395,1,0,0,0,0,0,15
46175,54,0,1,10,0,0,27,15
46186,2,44,2,0,0,0,0,15
46196,0,1,0,0,0,0,0,15
46199,44,1,0,0,0,0,0,15
46204,0,4,0,1,0,0,0,15
46214,1,2,1,1,0,0,0,15
46221,18,23,0,0,2,0,0,15
46250,0,18,1,0,0,1,0,15
46292,16,1,1,0,1,0,0,15
46300,0,0,0,1,0,0,0,15
46308,1,2,1,1,0,0,0,15
46313,0,4,0,0,0,0,0,15
46319,0,0,3,0,0,0,0,15
46343,0,0,0,0,0,0,0,15
46356,3,2,0,0,0,0,0,15
46374,0,8,0,0,0,0,0,15
46383,0,1,0,0,0,0,0,15
46385,0,3,0,0,0,0,0,15
46389,4,0,0,2,0,0,0,15
46390,0,5,0,0,0,0,0,15
46397,1,2,0,0,0,0,0,15
46404,0,18,0,0,0,0,0,15
46407,0,2,5,8,0,0,0,15
46435,0,19,4,0,0,0,0,15
46450,2,2,0,0,0,0,0,15
46461,0,7,14,1,0,1,0,15
46468,0,6,0,0,0,0,0,15
46474,43,4,1,0,0,0,0,15
46478,7,26,0,0,1,0,0,15
46503,5,6,1,4,0,0,0,15
46521,0,6,0,0,0,0,0,15
46529,10,0,0,0,0,0,0,15
46551,0,0,1,0,0,1,0,15
46556,0,0,1,0,0,0,0,15
46561,0,5,1,0,0,0,0,15
46570,0,0,7,0,0,0,0,15
46574,4,0,1,0,0,0,0,15
46585,0,11,0,0,0,0,0,15
46589,9,5,1,0,0,0,0,15
46608,55,0,0,0,0,0,0,15
46625,0,0,0,0,0,0,0,15
46637,0,1,0,0,0,0,0,15
46654,0,0,0,3,0,0,0,15
46670,1,1,3,0,0,0,0,15
46708,0,2,0,0,0,0,0,15
46721,0,0,0,0,0,0,0,15
46729,0,2,8,0,0,0,0,15
46731,0,6,0,0,0,0,0,15
46738,3,1,0,0,0,0,0,15
46752,2,2,1,8,0,1,0,15
46761,0,0,0,0,0,0,0,15
46775,0,17,0,0,0,0,0,15
46784,0,0,0,5,0,0,0,15
46788,7,3,2,1,0,0,2,15
46809,0,1,0,9,0,0,1,15
46828,0,0,13,1,0,0,0,15
46831,0,3,0,0,0,0,0,15
46832,0,0,1,0,0,0,0,15
46848,0,1,20,0,0,0,0,15
46857,2,5,0,5,0,0,0,15
46859,1,1,0,0,0,0,0,15
46867,50,1,1,0,0,0,0,15
46897,15,1,2,0,0,0,0,15
46899,1,2,0,0,0,0,0,15
46908,3,2,2,0,0,0,0,15
46922,0,6,2,1,0,1,0,15
46923,0,0,0,1,0,0,0,15
46932,2,6,0,0,0,0,1,15
46936,0,8,0,0,0,0,0,15
46943,1,0,0,2,0,0,0,15
46958,2,4,0,1,0,0,0,15
46968,0,3,0,0,0,0,0,15
46993,1,0,0,0,0,0,0,15
46996,0,2,0,0,0,0,0,15
47003,0,0,1,1,0,0,0,15
47014,0,54,1,0,1,1,0,15
47019,1,30,0,0,1,0,0,15
47021,7,2,1,1,0,0,0,15
47028,0,0,0,0,0,0,0,15
47030,0,2,5,0,0,0,0,15
47039,4,8,0,0,0,0,0,15
47044,108,0,0,0,0,0,0,15
47065,0,3,3,0,0,1,0,15
47068,1,1,3,0,0,0,0,15
47070,0,0,3,0,0,0,0,15
47076,0,2,3,0,0,3,0,15
47081,0,2,0,0,0,0,0,15
47096,0,4,9,0,0,0,0,15
47121,12,2,1,0,0,0,0,15
47149,2,0,0,0,0,0,1,15
47160,152,16,0,0,0,0,0,15
47173,1,2,0,0,1,0,0,15
47180,0,4,0,0,0,0,0,15
47190,0,11,3,3,0,1,0,15
47201,0,0,2,1,0,0,0,15
47203,0,2,3,2,0,1,0,15
47208,1,7,0,0,1,0,0,15
47211,0,0,1,0,0,0,0,15
47239,0,0,0,0,0,0,0,15
47249,0,1,0,2,0,0,0,15
47276,1,0,1,0,0,0,2,15
47293,1,4,5,0,0,3,0,15
47294,0,3,1,0,0,0,0,15
47305,1,1,1,0,0,0,0,15
47319,0,5,0,1,0,0,8,15
47324,0,0,0,1,0,0,0,15
47327,7,2,0,0,0,0,0,15
47339,0,2,0,0,0,0,0,15
47342,0,1,1,0,0,1,10,15
47352,0,7,0,0,0,0,0,15
47358,0,3,0,0,0,0,0,15
47359,0,51,9,0,0,4,0,15
47380,0,5,0,0,0,0,0,15
47381,0,0,0,2,0,0,0,15
47391,25,1,1,0,0,0,0,15
47396,0,2,0,1,0,0,0,15
47424,0,3,0,0,0,0,0,15
47428,2,1,0,0,0,0,0,15
47443,2,3,0,0,1,0,0,15
47446,0,6,0,3,0,0,0,15
47456,3,0,0,1,0,0,0,15
47478,1,0,0,0,0,0,0,15
47480,4,1,1,1,0,0,0,15
47489,6,10,0,0,0,0,0,15
47491,5,5,0,0,0,0,0,15
47496,10,0,6,0,0,0,0,15
47511,9,73,4,0,0,2,0,15
47518,0,2,8,0,0,1,2,15
47533,0,2,0,0,0,0,0,15
47559,0,1,0,0,0,0,0,15
47575,0,0,2,0,0,0,0,15
47587,0,0,0,0,0,0,0,15
47594,0,0,3,0,0,0,0,15
47595,0,3,4,0,0,4,0,15
47689,0,0,0,0,0,0,0,15
47693,0,0,19,0,0,0,0,15
47721,1,3,1,0,0,0,0,15
47737,12,0,1,0,0,0,0,15
47765,0,1,2,0,0,0,0,15
47773,14,0,0,1,0,0,0,15
47788,0,1,1,4,0,0,0,15
47794,3,11,2,0,1,0,0,15
47798,0,0,4,0,0,0,0,15
47824,1,0,1,0,0,0,0,15
47851,3,3,0,0,0,0,0,15
47872,3,1,4,1,0,1,0,15
47890,1,3,0,0,0,0,0,15
47897,0,1,2,0,0,0,1,15
47901,0,5,1,0,0,0,2,15
47910,0,2,0,0,0,0,0,15
47941,0,3,0,0,0,0,0,15
47953,104,3,3,0,0,0,0,15
47966,1,2,1,5,0,0,0,15
47967,2,4,0,0,0,0,0,15
47970,1,1,0,0,0,0,0,15
47982,21,0,1,3,0,0,0,15
47996,0,1,0,0,0,0,0,15
48004,0,1,0,1,0,0,0,15
48009,0,0,0,0,0,0,0,15
48019,0,9,4,0,0,0,0,15
48074,0,0,2,0,0,0,0,15
48076,0,12,0,0,0,0,0,15
48114,0,2,0,2,0,0,0,15
48127,0,13,5,0,0,0,0,15
48131,0,0,2,0,0,0,0,15
48142,20,1,2,0,0,0,0,15
48147,17,7,1,0,0,0,0,15
48177,2,3,0,0,1,0,0,15
48181,1,2,1,0,0,0,0,15
48191,2,8,0,6,0,0,0,15
48206,0,4,0,0,0,0,0,15
48215,0,5,2,0,0,0,0,15
48217,0,0,0,0,0,0,0,15
48224,1,0,0,0,0,0,0,15
48225,0,0,15,0,0,1,0,15
48237,0,19,1,0,0,0,0,15
48246,0,1,2,0,0,0,0,15
48293,1,8,2,4,0,0,0,15
48302,0,1,20,0,0,0,0,15
48308,170,3,5,0,0,1,3,15
48309,0,9,0,0,0,0,0,15
48311,0,0,0,0,0,0,0,15
48313,0,1,0,0,0,0,0,15
48321,8,8,2,1,1,1,0,15
48327,0,4,0,0,0,0,0,15
48328,9,20,0,0,0,0,0,15
48340,0,0,0,5,0,0,0,15
48342,27,3,0,1,0,0,0,15
48350,0,0,0,0,0,0,0,15
48351,0,1,4,0,0,0,0,15
48355,0,3,0,0,0,0,0,15
48357,0,2,2,0,0,1,0,15
48378,0,12,0,6,0,0,0,15
48385,0,4,0,0,0,0,0,15
48389,0,0,0,0,0,0,0,15
48395,34,0,4,6,0,0,0,15
48401,0,0,0,0,0,0,0,15
48412,0,0,8,0,0,0,1,15
48425,0,10,0,0,0,0,0,15
48454,0,12,0,3,0,0,0,15
48457,0,43,1,0,0,0,0,15
48466,1,7,0,0,0,0,0,15
48506,0,15,0,0,0,0,0,15
48513,1,0,0,0,0,0,0,15
48524,0,2,0,0,0,0,0,15
48529,11,60,0,0,0,0,0,15
48557,11,1,2,0,0,2,0,15
48563,0,0,0,0,0,0,0,15
48568,4,5,0,0,0,0,0,15
48575,0,1,0,0,0,0,0,15
48594,0,0,1,0,0,0,0,15
48600,0,4,0,1,0,0,0,15
48627,0,2,5,0,0,0,0,15
48639,0,0,0,0,0,0,0,15
48641,28,15,0,0,0,0,0,15
48652,0,0,0,7,0,0,3,15
48665,0,0,0,0,0,0,0,15
48690,0,0,0,0,0,0,0,15
48694,0,0,1,0,0,0,0,15
48706,16,0,0,0,0,0,0,15
48708,0,1,0,0,0,0,0,15
48710,12,1,0,0,0,0,0,15
48725,0,1,0,0,0,0,0,15
48730,0,0,0,0,0,0,0,15
48734,0,3,1,0,0,1,0,15
48812,9,1,0,0,0,0,0,15
48828,4,10,1,0,0,0,0,15
48844,2,1,0,0,0,0,0,15
48854,25,0,2,0,0,0,0,15
48888,0,6,13,4,0,1,1,15
48907,0,4,0,2,0,0,0,15
48912,11,7,0,0,0,0,0,15
48922,4,1,2,0,0,0,0,15
48928,0,3,0,0,0,0,0,15
48936,0,6,0,0,0,0,0,15
48950,1,28,0,1,0,0,0,15
48955,0,0,0,0,0,0,0,15
48981,0,3,1,0,0,0,0,15
48986,0,5,11,0,0,4,0,15
48990,0,3,0,0,0,0,0,15
48994,3,1,0,7,0,0,0,15
49020,5,2,0,4,0,0,0,15
49058,44,2,2,0,0,0,0,15
49074,0,0,0,1,0,0,0,15
49115,0,1,7,0,0,0,0,15
49120,0,0,0,1,0,0,0,15
49130,0,1,1,0,0,0,0,15
49131,0,0,0,0,0,0,0,15
49146,1,2,0,1,0,0,0,15
49148,0,6,0,0,0,0,0,15
49191,0,0,0,0,0,0,0,15
49206,0,0,0,0,0,0,0,15
49208,153,27,0,1,0,0,0,15
49218,4,5,5,0,0,0,0,15
49227,6,37,0,0,0,0,0,15
49237,0,1,0,0,0,0,0,15
49239,0,7,2,0,0,0,0,15
49243,1,0,48,4,0,0,1,15
49253,7,2,4,0,0,0,0,15
49268,26,1,0,3,0,0,0,15
49304,2,0,0,0,0,0,0,15
49306,19,0,1,1,0,0,0,15
49330,2,2,0,1,0,0,0,15
49336,102,2,3,0,0,0,0,15
49337,0,0,1,0,0,0,0,15
49347,1,4,0,0,0,0,0,15
49354,0,8,9,0,0,0,0,15
49356,0,0,0,1,0,0,0,15
49387,24,4,0,0,1,0,0,15
49399,4,1,0,0,0,0,1,15
49404,0,0,0,0,0,0,0,15
49409,5,0,0,0,0,0,0,15
49415,0,0,0,0,0,0,0,15
49422,0,0,0,0,0,0,0,15
49431,0,0,0,0,0,0,0,15
49468,0,0,0,10,0,0,0,15
49475,0,1,9,0,0,0,0,15
49488,5,18,1,9,0,0,0,15
49524,0,0,0,0,0,0,0,15
49544,0,136,0,15,0,0,0,15
49549,0,3,0,0,0,0,0,15
49553,0,1,2,0,0,0,0,15
49568,9,0,4,0,0,0,0,15
49593,31,2,7,0,1,1,2,15
49596,0,0,6,0,0,0,0,15
49597,2,7,1,0,0,0,0,15
49605,0,2,5,0,0,0,0,15
49628,1,1,0,0,0,0,0,15
49630,3,18,0,0,0,0,0,15
49645,18,2,0,0,0,0,0,15
49664,1,8,0,0,0,0,0,15
49667,3,3,0,0,0,0,0,15
49690,0,10,0,0,0,0,0,15
49692,0,8,0,0,0,0,0,15
49709,0,1,1,0,0,1,0,15
49711,0,10,0,0,0,0,0,15
49713,0,3,0,0,0,0,0,15
49716,21,0,0,0,0,0,0,15
49722,0,20,0,0,0,0,0,15
49729,18,14,0,0,0,0,0,15
49739,1,3,2,0,0,0,0,15
49757,5,1,1,0,0,0,0,15
49762,0,1,2,0,0,0,0,15
49770,0,5,8,4,0,2,0,15
49792,0,2,0,0,0,0,0,15
49798,0,0,5,0,0,0,0,15
49860,70,2,0,0,0,0,0,15
49892,0,4,0,5,1,0,16,15
49904,0,0,0,0,0,0,0,15
49908,0,7,1,0,0,0,0,15
49913,0,1,0,0,0,0,0,15
49918,2,2,0,0,0,0,0,15
49921,0,1,1,2,0,0,0,15
49925,8,0,0,0,0,0,0,15
49940,0,0,0,0,0,0,0,15
49941,0,0,3,0,0,0,0,15
49943,0,10,2,0,0,0,0,15
49945,4,1,0,2,0,0,0,15
49948,20,12,0,0,0,0,0,15
49967,2,10,0,0,0,0,0,15
49971,0,1,0,2,0,0,1,15
49983,2,1,1,0,1,0,0,15
50056,0,2,0,5,0,0,0,15
50063,42,24,1,0,0,0,0,15
50081,2,0,0,8,0,0,0,15
50084,1,0,0,0,0,0,0,15
50087,0,1,0,0,0,0,0,15
50090,3,1,1,0,0,0,0,15
50091,2,0,0,0,0,0,0,15
50123,0,5,0,4,0,0,0,15
50126,0,2,0,1,0,0,0,15
50130,0,1,0,3,0,0,0,15
50132,0,2,0,1,0,0,0,15
50144,0,2,0,0,0,0,0,15
50154,0,1,1,0,0,0,0,15
50158,2,2,5,0,0,4,0,15
50184,0,2,0,0,0,0,0,15
50194,52,0,0,1,0,0,0,15
50203,0,2,6,1,0,0,0,15
50228,71,7,1,0,0,0,0,15
50232,1,2,0,2,0,0,0,15
50243,14,3,4,0,0,0,0,15
50251,21,27,2,0,0,0,0,15
50269,0,4,1,0,0,0,0,15
50270,0,1,0,2,0,0,0,15
50289,32,0,3,0,0,0,0,15
50300,0,51,2,0,0,0,0,15
50305,7,2,0,0,0,0,0,15
50308,10,15,0,0,0,0,0,15
50310,0,5,0,0,0,0,0,15
50324,0,2,0,0,0,0,1,15
50338,0,0,0,0,0,0,0,15
50349,4,6,0,0,0,0,1,15
50355,3,23,1,0,0,0,0,15
50372,0,0,0,1,0,0,0,15
50378,0,1,0,0,0,0,0,15
50380,2,2,0,0,0,0,0,15
50390,0,0,8,1,0,1,0,15
50392,2,2,0,2,0,0,0,15
50401,1,0,3,0,0,0,0,15
50414,3,48,0,0,0,0,0,15
50488,4,8,1,1,0,1,0,15
50492,0,0,0,2,0,0,0,15
50512,0,0,0,7,0,0,0,15
50523,1,3,0,0,0,0,0,15
50541,0,1,2,0,2,2,0,15
50588,0,1,0,0,0,0,0,15
50611,0,2,0,4,0,0,1,15
50613,61,1,6,0,0,0,0,15
50616,1,0,0,1,0,0,0,15
50655,2,1,0,0,0,0,0,15
50670,0,0,0,0,0,0,0,15
50685,0,11,0,0,1,0,0,15
50687,1,1,0,0,0,0,0,15
50709,0,0,9,0,0,0,0,15
50716,113,4,0,0,0,0,0,15
50734,4,25,0,0,0,0,0,15
50803,0,7,1,0,0,0,0,15
50818,0,17,0,0,0,0,0,15
50820,0,0,1,0,0,0,0,15
50827,0,4,0,0,0,0,1,15
50840,2,1,0,1,0,0,1,15
50842,0,0,2,7,0,1,0,15
50857,0,5,0,0,0,0,0,15
50871,0,0,1,0,0,0,0,15
50892,0,1,0,0,0,0,0,15
50920,0,0,5,0,0,0,2,15
50922,0,1,0,0,0,0,0,15
50925,0,0,0,0,0,0,0,15
50941,0,1,0,1,0,0,0,15
50949,0,2,0,0,0,0,0,15
50966,0,2,6,0,0,0,0,15
50981,0,1,0,2,0,0,0,15
50983,58,22,0,0,0,0,0,15
50984,1,1,0,6,0,0,0,15
51031,0,0,3,0,0,1,1,15
51048,0,0,2,0,0,0,2,15
51059,4,4,0,0,0,0,0,15
51068,2,4,0,0,0,0,0,15
51092,4,3,0,0,0,0,0,15
51112,1,1,5,0,0,0,0,15
51124,1,1,0,0,0,0,1,15
51126,1,2,0,1,0,0,0,15
51132,0,2,3,0,0,0,0,15
51142,45,1,0,2,0,0,0,15
51155,0,1,1,1,0,0,0,15
51177,9,1,0,2,0,0,0,15
51178,22,10,0,0,0,0,0,15
51193,3,2,1,3,0,0,13,15
51199,0,0,6,0,0,3,0,15
51224,0,0,2,4,0,1,0,15
51233,26,5,0,0,0,0,0,15
51234,0,6,0,0,0,0,0,15
51237,0,5,0,5,0,0,0,15
51243,1,4,3,0,0,1,0,15
51247,0,0,4,0,0,0,0,15
51287,2,3,0,0,0,0,0,15
51306,3,29,1,0,0,0,0,15
51317,1,0,1,3,0,0,0,15
51327,0,1,0,0,0,0,0,15
51346,2,2,1,0,0,0,0,15
51372,0,9,0,0,0,0,0,15
51374,0,3,0,2,0,0,0,15
51383,1,2,0,0,0,0,0,15
51395,68,1,1,0,0,0,0,15
51406,0,10,0,0,0,0,0,15
51463,6,2,2,1,0,0,0,15
51492,19,5,0,1,0,0,0,15
51495,14,1,0,0,0,0,0,15
51514,1,1,1,0,0,0,0,15
51526,0,1,1,0,0,0,0,15
51557,0,0,0,1,0,0,0,15
51558,0,2,3,1,0,0,0,15
51561,0,1,0,0,0,0,0,15
51572,6,0,2,0,0,0,0,15
51589,2,3,1,1,0,0,0,15
51630,0,5,0,0,0,0,0,15
51635,0,0,4,0,0,0,0,15
51655,16,9,0,1,0,0,22,15
51659,0,15,0,0,0,0,0,15
51664,1,0,2,0,0,0,0,15
51680,2,1,1,0,0,0,0,15
51683,15,0,6,0,0,0,0,15
51698,0,1,0,0,0,0,0,15
51703,0,0,0,0,0,0,0,15
51708,0,12,0,0,0,0,0,15
51715,1,0,0,0,0,0,0,15
51737,122,13,0,0,0,0,0,15
51746,0,1,1,0,0,0,0,15
51749,1,2,8,0,0,0,0,15
51756,1,2,1,0,0,0,0,15
51768,1,0,4,1,0,0,0,15
51780,0,0,8,0,7,0,0,15
51786,0,1,1,0,0,0,0,15
51796,0,0,5,0,0,0,0,15
51797,0,123,0,0,0,0,0,15
51816,47,21,2,1,0,0,0,15
51830,0,4,1,0,0,0,0,15
51849,2,3,1,0,0,0,0,15
51867,43,26,0,0,0,0,0,15
51876,0,1,0,0,0,0,0,15
51911,0,2,0,1,0,0,0,15
51918,0,4,0,0,0,0,0,15
51920,13,1,1,1,0,0,0,15
51930,0,4,6,3,0,0,0,15
51935,60,0,0,1,0,0,5,15
51947,0,3,0,0,0,0,0,15
51950,0,1,1,0,0,0,0,15
51954,68,2,1,0,3,0,0,15
51955,0,35,3,2,0,2,0,15
51964,5,6,1,0,0,0,0,15
51987,0,0,1,0,0,0,0,15
51988,3,14,2,0,0,1,0,15
51991,4,23,0,0,1,0,0,15
51995,0,0,0,2,0,0,0,15
52001,0,3,8,1,5,0,0,15
52004,0,7,3,0,0,2,0,15
52013,3,27,0,58,0,0,0,15
52020,0,1,0,4,0,0,0,15
52037,0,4,2,0,0,1,0,15
52051,0,1,0,0,0,0,0,15
52053,0,4,0,0,0,0,0,15
52059,0,4,4,2,0,0,10,15
52096,0,0,2,0,0,0,0,15
52102,0,0,2,0,0,0,0,15
52105,0,0,0,2,0,0,0,15
52129,31,0,1,1,0,0,0,15
52138,0,5,0,0,0,0,0,15
52151,45,43,0,1,0,0,0,15
52159,1,6,0,2,0,0,0,15
52161,0,1,0,0,0,0,0,15
52163,0,1,0,0,0,0,0,15
52168,1,13,0,0,0,0,0,15
52174,0,1,1,0,0,0,0,15
52176,1,11,0,4,0,0,0,15
52182,0,5,0,0,0,0,0,15
52191,2,1,0,2,0,0,0,15
52199,0,1,0,0,0,0,0,15
52200,0,6,0,0,0,0,0,15
52217,10,1,0,0,0,0,0,15
52222,0,13,0,0,0,0,0,15
52229,0,0,0,0,0,0,0,15
52230,8,5,1,0,0,0,1,15
52231,0,2,3,0,0,0,0,15
52244,0,0,0,0,0,0,0,15
52249,0,2,0,0,0,0,0,15
52276,1,1,0,1,0,0,1,15
52283,0,1,0,1,0,0,0,15
52286,0,1,0,0,0,0,0,15
52308,0,3,1,0,0,0,0,15
52312,21,2,0,0,0,0,0,15
52365,5,6,0,5,0,0,16,15
52371,0,0,0,0,0,0,0,15
52407,1,0,1,2,0,0,0,15
52409,0,0,0,0,0,0,0,15
52416,97,0,2,0,0,0,0,15
52427,8,0,2,0,0,0,0,15
52438,16,0,1,0,0,1,0,15
52467,0,0,0,0,0,0,0,15
52507,0,3,0,0,1,0,0,15
52552,0,10,1,0,0,0,0,15
52573,0,1,0,0,0,0,0,15
52575,30,15,1,0,0,0,0,15
52589,1,1,0,0,0,0,0,15
52602,2,1,3,0,0,0,0,15
52611,0,3,0,2,0,0,0,15
52615,1,0,2,1,0,0,0,15
52658,4,22,1,0,0,0,0,15
52661,33,3,0,0,0,0,0,15
52670,0,0,0,0,0,0,1,15
52675,0,1,0,0,0,0,0,15
52685,23,0,0,0,0,0,1,15
52687,27,25,0,0,0,0,0,15
52693,0,1,0,0,0,0,0,15
52702,13,0,5,0,0,0,0,15
52743,0,0,0,0,0,0,0,15
52753,0,14,0,0,0,0,0,15
52769,0,5,0,3,0,0,0,15
52774,0,0,0,1,0,0,0,15
52789,0,0,6,0,0,0,0,15
52799,0,0,0,0,0,0,0,15
52812,3,2,0,0,2,0,0,15
52838,4,8,0,0,1,0,0,15
52839,0,0,0,2,0,0,0,15
52848,0,1,0,0,0,0,0,15
52854,0,0,11,0,0,0,0,15
52865,0,1,1,0,0,0,0,15
52891,0,2,0,0,0,0,0,15
52893,0,8,1,0,0,0,0,15
52897,0,0,0,0,0,0,0,15
52901,0,1,3,0,0,1,0,15
52906,0,1,5,0,0,0,0,15
52924,0,0,3,0,0,1,0,15
52955,0,1,0,0,0,0,0,15
52967,0,2,1,0,0,0,0,15
52968,0,1,2,0,0,0,0,15
52978,0,2,0,0,0,0,0,15
52981,0,0,5,0,0,0,0,15
52999,0,0,0,0,0,0,0,15
53000,1,3,6,0,0,0,0,15
53020,6,22,0,1,0,0,0,15
53024,90,3,0,1,0,0,0,15
53060,8,6,6,3,2,0,0,15
53064,0,11,4,18,0,0,0,15
53074,0,0,5,0,0,0,0,15
53078,0,105,0,0,0,0,1,15
53095,0,4,0,0,0,0,0,15
53100,0,5,2,0,1,0,0,15
53106,21,20,3,0,0,0,0,15
53109,6,10,1,0,0,0,0,15
53113,60,1,0,0,0,0,0,15
53117,149,0,26,0,0,0,0,15
53129,4,2,0,0,0,0,0,15
53154,2,2,1,0,0,0,0,15
53162,21,22,3,0,0,0,0,15
53167,0,7,0,0,0,0,0,15
53192,2,0,2,0,0,0,0,15
53196,0,0,5,0,0,0,0,15
53203,1,1,0,0,0,0,0,15
53218,0,2,0,0,0,0,0,15
53228,0,1,1,0,0,0,0,15
53250,0,1,4,0,0,0,0,15
53251,40,0,1,0,0,0,0,15
53263,6,3,0,2,0,0,0,15
